22,578,43.252767476140086
22,842,19.554929469544128
22,1810,10.052901809232562
578,22,43.252767476140086
578,842,15.29489130583487
578,1810,11.13424077963245
842,22,19.554929469544128
842,578,15.29489130583487
842,1810,8.000876853642811
1810,578,11.13424077963245
1810,22,10.052901809232562
1810,842,8.000876853642811
